date,year,month,scenario,units,revenue,cogs,gross_profit,marketing_expense,other_opex,ebitda,depreciation,ebit,interest,taxes,net_income,gross_margin_pct,ebitda_margin_pct,net_margin_pct
2024-01-01,2024,1,Base,1493757.0,69105132.23,31128406.8,37976725.42,6910513.21,13821026.41,17245185.76,74999.89,17170185.75,28000.07,3942702.76,13199483.03,54.96,24.96,19.1
2024-02-01,2024,2,Base,1293962.0,60463776.58,27354793.35,33108983.19,6046377.65,12092755.35,14969850.28,74999.89,14894850.25,28000.07,3419375.54,11447474.67,54.76,24.76,18.93
2024-03-01,2024,3,Base,1569923.0,73601397.75,33387832.65,40213565.12,7360139.75,14720279.55,18133145.78,74999.89,18058145.76,28000.07,4146933.56,13883212.22,54.64,24.64,18.86
2024-04-01,2024,4,Base,1784336.0,84006651.67,38333254.33,45673397.38,8400665.15,16801330.3,20471401.87,74999.89,20396401.9,28000.07,4684732.44,15683669.42,54.37,24.37,18.67
2024-05-01,2024,5,Base,1637713.0,77506033.53,35402496.18,42103537.39,7750603.35,15501206.7,18851727.31,74999.89,18776727.32,28000.07,4312207.3,14436520.06,54.32,24.32,18.63
2024-06-01,2024,6,Base,1545532.0,71923004.0,32933032.95,38989971.01,7192300.45,14384600.81,17413069.81,74999.89,17338069.8,28000.07,3981316.07,13328753.78,54.21,24.21,18.53
2024-07-01,2024,7,Base,1569649.0,72606998.15,33554179.68,39052818.47,7260699.85,14521399.63,17270719.05,74999.89,17195719.02,28000.07,3948575.35,13219143.64,53.79,23.79,18.21
2024-08-01,2024,8,Base,1652394.0,77967777.92,36011248.34,41956529.54,7796777.8,15593555.59,18566196.15,74999.89,18491196.19,28000.07,4246535.13,14216661.03,53.81,23.81,18.23
2024-09-01,2024,9,Base,1841418.0,85641782.28,39637309.29,46004472.97,8564178.24,17128356.47,20311938.29,74999.89,20236938.29,28000.07,4648055.79,15560882.46,53.72,23.72,18.17
2024-10-01,2024,10,Base,1873834.0,87805899.5,40500386.91,47305512.64,8780589.94,17561179.92,20963742.76,74999.89,20888742.75,28000.07,4797970.83,16062771.94,53.88,23.88,18.29
2024-11-01,2024,11,Base,2572905.0,119338351.31,55227387.36,64110963.96,11933835.15,23867670.25,28309458.49,74999.89,28234458.54,28000.07,6487485.48,21718973.11,53.72,23.72,18.2
2024-12-01,2024,12,Base,2977086.0,140635517.76,64905814.24,75729703.53,14063551.77,28127103.57,33539048.2,74999.89,33464048.19,28000.07,7690291.05,25745757.1,53.85,23.85,18.31
2025-01-01,2025,1,Base,1449254.0,68574930.61,31698028.73,36876901.87,6857493.04,13714986.08,16304422.7,74999.89,16229422.68,28000.07,3726327.24,12475095.46,53.78,23.78,18.19
2025-02-01,2025,2,Base,1469008.0,68841989.45,31839080.25,37002909.13,6884198.94,13768397.9,16350312.31,74999.89,16275312.32,28000.07,3736881.84,12510430.52,53.75,23.75,18.17
2025-03-01,2025,3,Base,1686404.0,79406671.04,36782624.21,42624046.83,7940667.06,15881334.22,18802045.53,74999.89,18727045.53,28000.07,4300780.48,14398265.07,53.68,23.68,18.13
2025-04-01,2025,4,Base,1697220.0,80154495.81,37303919.75,42850576.08,8015449.6,16030899.15,18804227.33,74999.89,18729227.29,28000.07,4301282.26,14399945.06,53.46,23.46,17.97
2025-05-01,2025,5,Base,1839175.0,86648515.57,40431488.73,46217026.83,8664851.52,17329703.11,20222472.14,74999.89,20147472.17,28000.07,4627478.61,15491993.58,53.34,23.34,17.88
2025-06-01,2025,6,Base,1707222.0,79606757.14,37287296.59,42319460.51,7960675.72,15921351.43,18437433.35,74999.89,18362433.35,28000.07,4216919.65,14117513.67,53.16,23.16,17.73
2025-07-01,2025,7,Base,1719655.0,81079537.46,37919578.59,43159958.89,8107953.74,16215907.49,18836097.65,74999.89,18761097.6,28000.07,4308612.44,14424485.16,53.23,23.23,17.79
2025-08-01,2025,8,Base,1788819.0,85888065.36,40404416.19,45483649.16,8588806.54,17177613.08,19717229.59,74999.89,19642229.59,28000.07,4511272.76,15102956.78,52.96,22.96,17.58
2025-09-01,2025,9,Base,1873011.0,89916562.06,42175958.92,47740603.18,8991656.17,17983312.43,20765634.59,74999.89,20690634.55,28000.07,4752405.98,15910228.58,53.09,23.09,17.69
2025-10-01,2025,10,Base,1948172.0,92852031.03,43689587.7,49162443.38,9285203.11,18570406.2,21306834.03,74999.89,21231834.05,28000.07,4876881.81,16326952.21,52.95,22.95,17.58
2025-11-01,2025,11,Base,2606374.0,124757398.67,58815976.62,65941422.03,12475739.84,24951479.74,28514202.46,74999.89,28439202.47,28000.07,6534576.55,21876625.88,52.86,22.86,17.54
2025-12-01,2025,12,Base,2977086.0,141148437.13,66850076.49,74298360.63,14114843.71,28229687.42,31953829.48,74999.89,31878829.51,28000.07,7325690.77,24525138.72,52.64,22.64,17.38
