date,year,month,scenario,units,revenue,cogs,gross_profit,marketing_expense,other_opex,ebitda,depreciation,ebit,interest,taxes,net_income,gross_margin_pct,ebitda_margin_pct,net_margin_pct
2024-01-01,2024,1,Base,1659731.0,76783480.29,34587118.7,42196361.58,7678348.04,15356696.08,19161317.48,74999.89,19086317.52,28000.07,4383413.05,14674904.49,54.95,24.95,19.11
2024-02-01,2024,2,Base,1484254.0,69355508.45,31377557.11,37977951.32,6935550.86,13871101.66,17171298.79,74999.89,17096298.78,28000.07,3925708.73,13142590.08,54.76,24.76,18.95
2024-03-01,2024,3,Base,1710809.0,80206651.39,36384176.58,43822474.75,8020665.13,16041330.29,19760479.36,74999.89,19685479.36,28000.07,4521220.28,15136259.14,54.64,24.64,18.87
2024-04-01,2024,4,Base,1847311.0,86971592.32,39686192.71,47285399.64,8697159.24,17394318.46,21193921.94,74999.89,21118921.96,28000.07,4850912.05,16240009.92,54.37,24.37,18.67
2024-05-01,2024,5,Base,1728698.0,81811924.34,37369301.52,44442622.8,8181192.41,16362384.85,19899045.51,74999.89,19824045.52,28000.07,4553090.48,15242955.03,54.32,24.32,18.63
2024-06-01,2024,6,Base,1615782.0,75192231.45,34429989.01,40762242.44,7519223.12,15038446.25,18204573.0,74999.89,18129573.03,28000.07,4163361.8,13938211.24,54.21,24.21,18.54
2024-07-01,2024,7,Base,1938975.0,89690997.73,41449280.79,48241716.94,8969099.77,17938199.57,21334417.62,74999.89,21259417.59,28000.07,4883226.05,16348191.57,53.79,23.79,18.23
2024-08-01,2024,8,Base,2602345.0,122785813.17,56711781.87,66074031.3,12278581.3,24557162.63,29238287.37,74999.89,29163287.38,28000.07,6701116.08,22434171.29,53.81,23.81,18.27
2024-09-01,2024,9,Base,2254798.0,104867488.53,48535480.8,56332007.69,10486748.86,20973497.7,24871761.17,74999.89,24796761.15,28000.07,5696815.08,19071946.08,53.72,23.72,18.19
2024-10-01,2024,10,Base,1695372.0,79443432.9,36643207.18,42800225.7,7944343.29,15888686.61,18967195.8,74999.89,18892195.82,28000.07,4338765.02,14525430.79,53.88,23.88,18.28
2024-11-01,2024,11,Base,1786631.0,82851100.83,38342719.13,44508381.69,8285110.09,16570220.18,19653051.46,74999.89,19578051.44,28000.07,4496511.83,15053539.64,53.72,23.72,18.17
2024-12-01,2024,12,Base,1827437.0,86052900.54,39720722.35,46332178.24,8605290.09,17210580.11,20516308.08,74999.89,20441308.02,28000.07,4695060.85,15718247.19,53.84,23.84,18.27
2025-01-01,2025,1,Base,1610284.0,76194367.35,35220031.94,40974335.45,7619436.72,15238873.49,18116025.23,74999.89,18041025.23,28000.07,4142995.77,13870029.42,53.78,23.78,18.2
2025-02-01,2025,2,Base,1685034.0,78965811.41,36521297.96,42444513.43,7896581.15,15793162.26,18754770.04,74999.89,18679769.99,28000.07,4289907.12,14361862.94,53.75,23.75,18.19
2025-03-01,2025,3,Base,1837749.0,86532910.77,40083628.92,46449281.82,8653291.06,17306582.15,20489408.56,74999.89,20414408.59,28000.07,4688873.97,15697534.61,53.68,23.68,18.14
2025-04-01,2025,4,Base,1757122.0,82983478.04,38620528.69,44362949.32,8298347.8,16596695.58,19467905.95,74999.89,19392905.96,28000.07,4453928.37,14910977.61,53.46,23.46,17.97
2025-05-01,2025,5,Base,1941354.0,91462322.0,42677682.54,48784639.41,9146232.21,18292464.4,21345942.84,74999.89,21270942.85,28000.07,4885876.87,16357065.98,53.34,23.34,17.88
2025-06-01,2025,6,Base,1784824.0,83225246.07,38982173.75,44243072.35,8322524.63,16645049.2,19275498.47,74999.89,19200498.52,28000.07,4409674.66,14762823.82,53.16,23.16,17.74
2025-07-01,2025,7,Base,2124278.0,100157075.68,46841832.39,53315243.34,10015707.56,20031415.14,23268120.63,74999.89,23193120.63,28000.07,5327977.74,17837142.87,53.23,23.23,17.81
2025-08-01,2025,8,Base,2798068.0,134279792.95,63167425.41,71112367.52,13427979.28,26855958.59,30828429.62,74999.89,30753429.61,28000.07,7066848.8,23658580.83,52.96,22.96,17.62
2025-09-01,2025,9,Base,2293481.0,110101912.77,51644031.29,58457881.43,11010191.28,22020382.58,25427307.62,74999.89,25352307.61,28000.07,5824590.74,19499716.87,53.09,23.09,17.71
2025-10-01,2025,10,Base,1762631.0,84008980.46,39528674.57,44480305.89,8400898.03,16801796.08,19277611.77,74999.89,19202611.76,28000.07,4410160.67,14764451.05,52.95,22.95,17.57
2025-11-01,2025,11,Base,1805982.0,86437477.06,40750086.18,45687390.89,8643747.74,17287495.38,19756147.77,74999.89,19681147.76,28000.07,4520223.97,15132923.8,52.86,22.86,17.51
2025-12-01,2025,12,Base,1804452.0,85391720.15,40436242.92,44955477.29,8539172.03,17078344.03,19337961.21,74999.89,19262961.24,28000.07,4424041.09,14810920.13,52.65,22.65,17.34
