date,year,month,scenario,units,revenue,cogs,gross_profit,marketing_expense,other_opex,ebitda,depreciation,ebit,interest,taxes,net_income,gross_margin_pct,ebitda_margin_pct,net_margin_pct
2023-01-01,2023,1,Base,287119.0,10970113.7,4946424.26,6023689.43,1097011.37,2194022.72,2732655.32,75000.0,2657655.32,27999.96,604820.73,2024834.59,54.91,24.91,18.46
2023-02-01,2023,2,Base,275765.0,10368763.3,4700292.56,5668470.74,1036876.32,2073752.66,2557841.74,75000.0,2482841.74,27999.96,564613.59,1890228.15,54.67,24.67,18.23
2023-03-01,2023,3,Base,288777.0,10935577.61,4958293.58,5977284.04,1093557.76,2187115.5,2696610.79,75000.0,2621610.79,27999.96,596530.46,1997080.3,54.66,24.66,18.26
2023-04-01,2023,4,Base,297851.0,11417403.66,5204536.5,6212867.14,1141740.38,2283480.72,2787646.05,75000.0,2712646.05,27999.96,617468.6,2067177.47,54.42,24.42,18.11
2023-05-01,2023,5,Base,260815.0,9987659.82,4579296.8,5408363.02,998765.99,1997531.95,2412065.07,75000.0,2337065.07,27999.96,531084.97,1777980.12,54.15,24.15,17.8
2023-06-01,2023,6,Base,248387.0,9420011.07,4344953.09,5075057.93,942001.1,1884002.23,2249054.61,75000.0,2174054.61,27999.96,493592.57,1652462.07,53.88,23.88,17.54
2023-07-01,2023,7,Base,256627.0,9791654.94,4617564.96,5174090.0,979165.5,1958330.99,2236593.51,75000.0,2161593.51,27999.96,490726.51,1642867.02,52.84,22.84,16.78
2023-08-01,2023,8,Base,250392.0,9716440.3,4573379.11,5143061.19,971644.03,1943288.05,2228129.09,75000.0,2153129.09,27999.96,488779.71,1636349.41,52.93,22.93,16.84
2023-09-01,2023,9,Base,255294.0,9922111.48,4656693.94,5265417.55,992211.14,1984422.3,2288784.12,75000.0,2213784.12,27999.96,502730.35,1683053.77,53.07,23.07,16.96
2023-10-01,2023,10,Base,252783.0,9669030.28,4512052.6,5156977.68,966903.02,1933806.06,2256268.6,75000.0,2181268.6,27999.96,495251.78,1658016.82,53.34,23.34,17.15
2023-11-01,2023,11,Base,265192.0,10349329.24,4867131.61,5482197.64,1034932.92,2069865.85,2377398.86,75000.0,2302398.86,27999.96,523111.73,1751287.14,52.97,22.97,16.92
2023-12-01,2023,12,Base,272205.0,10776398.38,5132439.4,5643958.99,1077639.84,2155279.68,2411039.48,75000.0,2336039.48,27999.96,530849.09,1777190.39,52.37,22.37,16.49
2024-01-01,2024,1,Base,277567.0,10846967.05,5170600.22,5676366.82,1084696.68,2169393.41,2422276.71,75000.0,2347276.71,27999.96,533433.65,1785843.08,52.33,22.33,16.46
2024-02-01,2024,2,Base,291532.0,11451566.15,5426231.4,6025334.76,1145156.61,2290313.24,2589864.91,75000.0,2514864.91,27999.96,571978.92,1914885.98,52.62,22.62,16.72
2024-03-01,2024,3,Base,302501.0,11674012.93,5499639.54,6174373.4,1167401.3,2334802.58,2672169.52,75000.0,2597169.52,27999.96,590908.99,1978260.54,52.89,22.89,16.95
2024-04-01,2024,4,Base,281990.0,10881310.54,5167869.54,5713440.97,1088131.06,2176262.11,2449047.82,75000.0,2374047.82,27999.96,539591.0,1806456.83,52.51,22.51,16.6
2024-05-01,2024,5,Base,284824.0,11027609.07,5284677.62,5742931.44,1102760.89,2205521.81,2434648.74,75000.0,2359648.74,27999.96,536279.21,1795369.52,52.08,22.08,16.28
2024-06-01,2024,6,Base,256513.0,10151616.27,4899660.8,5251955.48,1015161.63,2030323.25,2206470.61,75000.0,2131470.61,27999.96,483798.23,1619672.35,51.74,21.74,15.95
2024-07-01,2024,7,Base,274981.0,10828221.24,5203644.45,5624576.78,1082822.12,2165644.26,2376110.4,75000.0,2301110.4,27999.96,522815.37,1750295.02,51.94,21.94,16.16
2024-08-01,2024,8,Base,259108.0,10488775.29,5061619.96,5427155.34,1048877.52,2097755.06,2280522.75,75000.0,2205522.75,27999.96,500830.23,1676692.5,51.74,21.74,15.99
2024-09-01,2024,9,Base,266705.0,10525339.77,5094973.4,5430366.35,1052533.97,2105067.96,2272764.42,75000.0,2197764.42,27999.96,499045.82,1670718.6,51.59,21.59,15.87
2024-10-01,2024,10,Base,241951.0,9849858.67,4787385.03,5062473.65,984985.86,1969971.74,2107516.04,75000.0,2032516.04,27999.96,461038.7,1543477.34,51.4,21.4,15.67
2024-11-01,2024,11,Base,273977.0,10895744.77,5350400.05,5545344.7,1089574.46,2179148.96,2276621.29,75000.0,2201621.29,27999.96,499932.89,1673688.4,50.89,20.89,15.36
2024-12-01,2024,12,Base,265954.0,10631917.99,5242407.01,5389511.01,1063191.8,2126383.58,2199935.6,75000.0,2124935.6,27999.96,482295.18,1614640.4,50.69,20.69,15.19
