date,year,month,scenario,units,revenue,cogs,gross_profit,marketing_expense,other_opex,ebitda,depreciation,ebit,interest,taxes,net_income,gross_margin_pct,ebitda_margin_pct,net_margin_pct
2024-01-01,2024,1,Base,507757.0,5530305.32,2879113.83,2651191.5,442424.43,663636.64,1545130.44,45000.0,1500130.44,18000.0,370532.6,1111597.83,47.94,27.94,20.1
2024-02-01,2024,2,Base,466473.0,5205747.43,2717681.82,2488065.61,416459.79,624689.68,1446916.12,45000.0,1401916.12,18000.0,345979.03,1037937.09,47.79,27.79,19.94
2024-03-01,2024,3,Base,514100.0,5520419.03,2886219.43,2634199.59,441633.52,662450.3,1530115.79,45000.0,1485115.79,18000.0,366778.95,1100336.85,47.72,27.72,19.93
2024-04-01,2024,4,Base,521323.0,5703411.08,2995275.44,2708135.62,456272.89,684409.32,1567453.41,45000.0,1522453.41,18000.0,376113.35,1128340.06,47.48,27.48,19.78
2024-05-01,2024,5,Base,474893.0,5167658.9,2716489.67,2451169.22,413412.71,620119.06,1417637.45,45000.0,1372637.45,18000.0,338659.36,1015978.09,47.43,27.43,19.66
2024-06-01,2024,6,Base,424360.0,4834471.12,2547281.33,2287189.8,386757.69,580136.54,1320295.58,45000.0,1275295.58,18000.0,314323.89,942971.68,47.31,27.31,19.51
2024-07-01,2024,7,Base,463375.0,5074180.08,2691923.59,2382256.47,405934.4,608901.6,1367420.46,45000.0,1322420.46,18000.0,326105.12,978315.36,46.95,26.95,19.28
2024-08-01,2024,8,Base,467889.0,5099073.56,2706352.86,2392720.71,407925.89,611888.84,1372906.0,45000.0,1327906.0,18000.0,327476.49,982429.49,46.92,26.92,19.27
2024-09-01,2024,9,Base,476007.0,5185610.73,2756177.41,2429433.32,414848.86,622273.3,1392311.18,45000.0,1347311.18,18000.0,332327.78,996983.37,46.85,26.85,19.23
2024-10-01,2024,10,Base,459262.0,5031846.76,2664366.67,2367480.08,402547.75,603821.62,1361110.73,45000.0,1316110.73,18000.0,324527.68,973583.05,47.05,27.05,19.35
2024-11-01,2024,11,Base,494699.0,5369788.09,2852793.99,2516994.1,429583.06,644374.57,1443036.49,45000.0,1398036.49,18000.0,345009.13,1035027.38,46.87,26.87,19.28
2024-12-01,2024,12,Base,517350.0,5587129.01,2969548.37,2617580.65,446970.33,670455.48,1500154.84,45000.0,1455154.84,18000.0,359288.71,1077866.13,46.85,26.85,19.29
2025-01-01,2025,1,Base,496967.0,5519808.31,2946355.35,2573452.96,441584.67,662377.0,1469491.3,45000.0,1424491.3,18000.0,351622.82,1054868.47,46.62,26.62,19.11
2025-02-01,2025,2,Base,532814.0,5809889.13,3101942.18,2707946.95,464791.14,697186.69,1545969.13,45000.0,1500969.13,18000.0,370742.28,1112226.84,46.61,26.61,19.14
2025-03-01,2025,3,Base,534642.0,5833261.43,3115859.79,2717401.67,466660.92,699991.36,1550749.38,45000.0,1505749.38,18000.0,371937.36,1115812.04,46.58,26.58,19.13
2025-04-01,2025,4,Base,491170.0,5479478.75,2931697.94,2547780.8,438358.3,657537.45,1451885.05,45000.0,1406885.05,18000.0,347221.26,1041663.79,46.5,26.5,19.01
2025-05-01,2025,5,Base,494750.0,5541700.44,2967024.34,2574676.12,443336.04,665004.06,1466336.03,45000.0,1421336.03,18000.0,350834.01,1052502.02,46.46,26.46,18.99
2025-06-01,2025,6,Base,471195.0,5274233.51,2825009.01,2449224.51,421938.68,632908.01,1394377.8,45000.0,1349377.8,18000.0,332844.45,998533.35,46.44,26.44,18.93
2025-07-01,2025,7,Base,516197.0,5586816.42,2996046.74,2590769.68,446945.31,670417.97,1473406.4,45000.0,1428406.4,18000.0,352601.6,1057804.8,46.37,26.37,18.93
2025-08-01,2025,8,Base,503934.0,5521379.52,2972117.21,2549262.31,441710.36,662565.54,1444986.42,45000.0,1399986.42,18000.0,345496.61,1036489.8,46.17,26.17,18.77
2025-09-01,2025,9,Base,481607.0,5404949.09,2907746.94,2497202.15,432395.92,648593.89,1416212.33,45000.0,1371212.33,18000.0,338303.09,1014909.26,46.2,26.2,18.78
2025-10-01,2025,10,Base,478499.0,5273502.61,2840722.69,2432779.92,421880.2,632820.3,1378079.4,45000.0,1333079.4,18000.0,328769.85,986309.55,46.13,26.13,18.7
2025-11-01,2025,11,Base,495323.0,5567698.92,3015146.08,2552552.85,445415.91,668123.87,1439013.07,45000.0,1394013.07,18000.0,344003.26,1032009.8,45.85,25.85,18.54
2025-12-01,2025,12,Base,475638.0,5445850.42,2964283.28,2481567.15,435668.04,653502.05,1392397.06,45000.0,1347397.06,18000.0,332349.26,997047.79,45.57,25.57,18.31
