date,year,month,region,product,channel,seasonality_index,sentiment_index,fx_rate,inflation_index,promo_depth,capacity_utilization,stockout_flag,units,price,revenue,cogs,gross_profit,marketing_expense,other_opex,ebitda,depreciation,ebit,interest,taxes,net_income
2024-01-01,2024,1,North America,Enterprise,Direct Sales,1.0,1.0457,0.9937,1.0025,0.1096,0.2233,0,2711.0,609.29,1652065.92,297706.41,1354359.51,363454.5,578223.07,412681.94,23750.0,388931.94,10500.0,79470.71,298961.23
2024-01-01,2024,1,North America,Pro Plan,Direct Sales,1.0,1.0457,0.9937,1.0025,0.2578,0.2308,0,4251.0,710.52,3020601.24,544319.9,2476281.35,664532.27,1057210.43,754538.64,23750.0,730788.64,10500.0,151260.61,569028.02
2024-01-01,2024,1,Europe,Enterprise,Direct Sales,1.0,1.0457,1.0097,1.0025,0.0788,0.2218,0,2693.0,615.12,1656796.31,298558.84,1358237.47,364495.19,579878.71,413863.58,23750.0,390113.58,10500.0,79718.85,299894.73
2024-01-01,2024,1,Europe,Pro Plan,Direct Sales,1.0,1.0457,1.0097,1.0025,0.1968,0.2276,0,4193.0,724.6,3038436.06,547533.77,2490902.28,668455.93,1063452.62,758993.73,23750.0,735243.73,10500.0,152196.18,572547.55
2024-02-01,2024,2,North America,Enterprise,Direct Sales,1.0,0.8783,0.9886,1.005,0.2329,0.2107,0,2558.0,585.98,1499214.57,270744.65,1228469.92,329827.21,524725.1,373917.61,23750.0,350167.61,10500.0,71330.2,268337.41
2024-02-01,2024,2,North America,Pro Plan,Direct Sales,1.0,0.8783,0.9886,1.005,0.0511,0.2025,0,3730.0,758.25,2828011.82,510713.47,2317298.35,622162.6,989804.14,705331.61,23750.0,681581.61,10500.0,140927.14,530154.47
2024-02-01,2024,2,Europe,Enterprise,Direct Sales,1.0,0.8783,1.0106,1.005,0.1541,0.2069,0,2513.0,601.23,1510815.9,272607.49,1238208.42,332379.5,528785.57,377043.35,23750.0,353293.35,10500.0,71986.6,270806.75
2024-02-01,2024,2,Europe,Pro Plan,Direct Sales,1.0,0.8783,1.0106,1.005,0.1203,0.2054,0,3784.0,742.71,2810499.86,507118.9,2303380.96,618309.97,983674.95,701396.04,23750.0,677646.04,10500.0,140100.67,527045.37
2024-03-01,2024,3,North America,Enterprise,Direct Sales,1.0,1.0213,0.9961,1.0075,0.2516,0.2275,0,2763.0,583.17,1611024.98,291104.15,1319920.83,354425.5,563858.74,401636.59,23750.0,377886.59,10500.0,77151.18,290235.41
2024-03-01,2024,3,North America,Pro Plan,Direct Sales,1.0,1.0213,0.9961,1.0075,0.1139,0.2206,0,4065.0,744.69,3026880.93,546942.23,2479938.69,665913.8,1059408.32,754616.57,23750.0,730866.57,10500.0,151276.98,569089.59
2024-03-01,2024,3,Europe,Enterprise,Direct Sales,1.0,1.0213,1.0147,1.0075,0.1324,0.2215,0,2690.0,605.89,1629607.37,294616.15,1334991.22,358513.62,570362.58,406115.02,23750.0,382365.02,10500.0,78091.65,293773.37
2024-03-01,2024,3,Europe,Pro Plan,Direct Sales,1.0,1.0213,1.0147,1.0075,0.0741,0.2187,0,4029.0,754.08,3038290.42,549291.47,2488998.95,668423.89,1063401.65,757173.41,23750.0,733423.41,10500.0,151813.92,571109.5
2024-04-01,2024,4,North America,Enterprise,Direct Sales,1.0,1.157,1.0013,1.01,0.1936,0.2394,0,2908.0,594.76,1729419.19,313173.35,1416245.84,380472.22,605296.72,430476.91,23750.0,406726.91,10500.0,83207.65,313019.26
2024-04-01,2024,4,North America,Pro Plan,Direct Sales,1.0,1.157,1.0013,1.01,0.1275,0.236,0,4347.0,742.3,3227081.51,584378.8,2642702.7,709957.93,1129478.53,803266.25,23750.0,779516.25,10500.0,161493.41,607522.83
2024-04-01,2024,4,Europe,Enterprise,Direct Sales,1.0,1.157,1.0239,1.01,0.3809,0.2499,0,3034.0,559.65,1698135.79,307916.03,1390219.77,373589.87,594347.53,422282.36,23750.0,398532.36,10500.0,81486.8,306545.57
2024-04-01,2024,4,Europe,Pro Plan,Direct Sales,1.0,1.157,1.0239,1.01,0.1258,0.2358,0,4344.0,743.18,3228234.39,585362.56,2642871.83,710211.57,1129882.04,802778.23,23750.0,779028.23,10500.0,161390.93,607137.3
2024-05-01,2024,5,North America,Enterprise,Direct Sales,1.0,0.8251,1.0072,1.0126,0.4179,0.2132,0,2589.0,552.86,1431582.92,259837.29,1171745.63,314948.24,501054.02,355743.36,23750.0,331993.36,10500.0,67513.61,253979.76
2024-05-01,2024,5,North America,Pro Plan,Direct Sales,1.0,0.8251,1.0072,1.0126,0.1189,0.1991,0,3669.0,745.1,2733604.26,496158.71,2237445.55,601392.94,956761.49,679291.12,23750.0,655541.12,10500.0,135458.64,509582.49
2024-05-01,2024,5,Europe,Enterprise,Direct Sales,1.0,0.8251,1.0025,1.0126,0.3233,0.2088,0,2536.0,569.64,1444478.66,261854.25,1182624.4,317785.3,505567.53,359271.57,23750.0,335521.57,10500.0,68254.53,256767.04
2024-05-01,2024,5,Europe,Pro Plan,Direct Sales,1.0,0.8251,1.0025,1.0126,0.039,0.196,0,3611.0,762.05,2752110.86,498901.06,2253209.8,605464.39,963238.8,684506.61,23750.0,660756.61,10500.0,136553.89,513702.72
2024-06-01,2024,6,North America,Enterprise,Direct Sales,1.0,0.6735,1.0133,1.0151,0.2243,0.1868,0,2268.0,590.25,1338685.59,243551.03,1095134.56,294510.83,468539.96,332083.77,23750.0,308333.77,10500.0,62545.09,235288.68
2024-06-01,2024,6,North America,Pro Plan,Direct Sales,1.0,0.6735,1.0133,1.0151,0.0444,0.1796,0,3308.0,763.23,2524671.15,459320.89,2065350.26,555427.65,883634.9,626287.7,23750.0,602537.7,10500.0,124327.92,467709.79
2024-06-01,2024,6,Europe,Enterprise,Direct Sales,1.0,0.6735,0.9978,1.0151,0.2215,0.1871,0,2272.0,588.92,1337781.06,243015.68,1094765.38,294311.83,468223.37,332230.17,23750.0,308480.17,10500.0,62575.84,235404.34
2024-06-01,2024,6,Europe,Pro Plan,Direct Sales,1.0,0.6735,0.9978,1.0151,0.1972,0.186,0,3428.0,725.46,2486519.46,451690.67,2034828.79,547034.28,870281.81,617512.7,23750.0,593762.7,10500.0,122485.17,460777.53
2024-07-01,2024,7,North America,Enterprise,Direct Sales,1.0,0.7743,1.045,1.0176,0.1978,0.1963,0,2384.0,597.45,1424491.01,261094.58,1163396.43,313388.02,498571.85,351436.55,23750.0,327686.55,10500.0,66609.18,250577.38
2024-07-01,2024,7,North America,Pro Plan,Direct Sales,1.0,0.7743,1.045,1.0176,0.3877,0.2051,0,3779.0,686.07,2592493.13,475177.38,2117315.75,570348.49,907372.6,639594.66,23750.0,615844.66,10500.0,127122.38,478222.28
2024-07-01,2024,7,Europe,Enterprise,Direct Sales,1.0,0.7743,0.9909,1.0176,0.377,0.2056,0,2497.0,559.38,1396626.25,254340.39,1142285.86,307257.77,488819.19,346208.89,23750.0,322458.89,10500.0,65511.37,246447.53
2024-07-01,2024,7,Europe,Pro Plan,Direct Sales,1.0,0.7743,0.9909,1.0176,0.2181,0.1982,0,3651.0,720.5,2630858.72,479107.16,2151751.56,578788.92,920800.55,652162.09,23750.0,628412.09,10500.0,129761.54,488150.55
2024-08-01,2024,8,North America,Enterprise,Direct Sales,1.0,0.7833,1.0388,1.0202,0.0323,0.1904,0,2312.0,628.92,1453922.8,266463.26,1187459.53,319863.02,508872.98,358723.54,23750.0,334973.54,10500.0,68139.44,256334.1
2024-08-01,2024,8,North America,Pro Plan,Direct Sales,1.0,0.7833,1.0388,1.0202,0.1963,0.1973,0,3634.0,730.56,2655206.58,486624.88,2168581.7,584145.45,929322.3,655113.95,23750.0,631363.95,10500.0,130381.43,490482.52
2024-08-01,2024,8,Europe,Enterprise,Direct Sales,1.0,0.7833,0.9817,1.0202,0.2567,0.201,0,2441.0,581.91,1420425.88,259442.98,1160982.9,312493.69,497149.06,351340.15,23750.0,327590.15,10500.0,66588.93,250501.21
2024-08-01,2024,8,Europe,Pro Plan,Direct Sales,1.0,0.7833,0.9817,1.0202,0.2128,0.199,0,3667.0,721.42,2645200.29,483149.92,2162050.36,581944.06,925820.1,654286.2,23750.0,630536.2,10500.0,130207.6,489828.6
2024-09-01,2024,9,North America,Enterprise,Direct Sales,1.0,0.835,1.0311,1.0227,0.0303,0.1958,0,2378.0,629.14,1496192.96,274099.84,1222093.11,329162.45,523667.53,369263.13,23750.0,345513.13,10500.0,70352.76,264660.37
2024-09-01,2024,9,North America,Pro Plan,Direct Sales,1.0,0.835,1.0311,1.0227,0.0684,0.1974,0,3637.0,760.14,2764846.91,506514.95,2258331.96,608266.32,967696.42,682369.22,23750.0,658619.22,10500.0,136105.04,512014.18
2024-09-01,2024,9,Europe,Enterprise,Direct Sales,1.0,0.835,0.9777,1.0227,0.1579,0.2023,0,2457.0,600.66,1475540.9,270030.63,1205510.27,324619.0,516439.32,364451.96,23750.0,340701.96,10500.0,69342.41,260859.55
2024-09-01,2024,9,Europe,Pro Plan,Direct Sales,1.0,0.835,0.9777,1.0227,0.1214,0.2007,0,3697.0,742.65,2745604.23,502457.94,2243146.29,604032.93,960961.48,678151.88,23750.0,654401.88,10500.0,135219.39,508682.48
2024-10-01,2024,10,North America,Enterprise,Direct Sales,1.0,0.7483,1.0189,1.0253,0.1728,0.1925,0,2338.0,601.59,1406477.39,257335.59,1149141.8,309425.03,492267.09,347449.69,23750.0,323699.69,10500.0,65771.93,247427.75
2024-10-01,2024,10,North America,Pro Plan,Direct Sales,1.0,0.7483,1.0189,1.0253,0.1939,0.1934,0,3564.0,730.41,2602876.79,476234.35,2126642.44,572632.89,911006.88,643002.67,23750.0,619252.67,10500.0,127838.06,480914.61
2024-10-01,2024,10,Europe,Enterprise,Direct Sales,1.0,0.7483,0.999,1.0253,0.5748,0.2123,0,2578.0,523.18,1348771.55,246070.19,1102701.36,296729.74,472070.04,333901.58,23750.0,310151.58,10500.0,62926.83,236724.75
2024-10-01,2024,10,Europe,Pro Plan,Direct Sales,1.0,0.7483,0.999,1.0253,0.0447,0.1877,0,3458.0,762.38,2636540.99,481011.13,2155529.86,580039.02,922789.35,652701.49,23750.0,628951.49,10500.0,129874.81,488576.68
2024-11-01,2024,11,North America,Enterprise,Direct Sales,1.0,0.9431,1.0279,1.0278,0.2219,0.2161,0,2625.0,593.06,1556550.97,285628.75,1270922.22,342441.21,544792.84,383688.17,23750.0,359938.17,10500.0,73382.01,276056.15
2024-11-01,2024,11,North America,Pro Plan,Direct Sales,1.0,0.9431,1.0279,1.0278,0.0393,0.2077,0,3826.0,767.46,2936227.74,538800.9,2397426.84,645970.1,1027679.71,723777.03,23750.0,700027.03,10500.0,144800.68,544726.35
2024-11-01,2024,11,Europe,Enterprise,Direct Sales,1.0,0.9431,0.9865,1.0278,0.1704,0.2145,0,2605.0,599.43,1561549.4,285926.37,1275623.03,343540.87,546542.29,385539.87,23750.0,361789.87,10500.0,73770.87,277519.0
2024-11-01,2024,11,Europe,Pro Plan,Direct Sales,1.0,0.9431,0.9865,1.0278,0.5531,0.2348,0,4325.0,644.05,2785798.3,510091.57,2275706.73,612875.63,975029.41,687801.7,23750.0,664051.7,10500.0,137245.86,516305.84
2024-12-01,2024,12,North America,Enterprise,Direct Sales,1.0,1.074,1.0447,1.0304,0.5717,0.2504,0,3041.0,527.53,1604058.46,295664.72,1308393.74,352892.86,561420.46,394080.42,23750.0,370330.42,10500.0,75564.39,284266.03
2024-12-01,2024,12,North America,Pro Plan,Direct Sales,1.0,1.074,1.0447,1.0304,0.4185,0.2411,0,4442.0,680.6,3023105.16,557227.54,2465877.62,665083.14,1058086.81,742707.68,23750.0,718957.68,10500.0,148776.11,559681.57
2024-12-01,2024,12,Europe,Enterprise,Direct Sales,1.0,1.074,1.0002,1.0304,0.239,0.2322,0,2820.0,587.54,1656748.3,302871.05,1353877.25,364484.63,579861.9,409530.72,23750.0,385780.72,10500.0,78808.95,296471.77
2024-12-01,2024,12,Europe,Pro Plan,Direct Sales,1.0,1.074,1.0002,1.0304,0.142,0.2272,0,4186.0,740.69,3100814.89,566861.64,2533953.24,682179.27,1085285.21,766488.76,23750.0,742738.76,10500.0,153770.14,578468.62
2025-01-01,2025,1,North America,Enterprise,Direct Sales,1.0,1.0654,1.0429,1.033,0.225,0.2295,0,2787.0,593.97,1655282.26,305344.96,1349937.3,364162.1,579348.79,406426.41,23750.0,382676.41,10500.0,78157.05,294019.36
2025-01-01,2025,1,North America,Pro Plan,Direct Sales,1.0,1.0654,1.0429,1.033,0.2293,0.2297,0,4232.0,725.03,3068229.42,565987.09,2502242.32,675010.47,1073880.3,753351.56,23750.0,729601.56,10500.0,151011.33,568090.23
2025-01-01,2025,1,Europe,Enterprise,Direct Sales,1.0,1.0654,0.9761,1.033,0.1069,0.2249,0,2731.0,611.45,1669750.46,307067.54,1362682.92,367345.1,584412.66,410925.16,23750.0,387175.16,10500.0,79101.78,297573.38
2025-01-01,2025,1,Europe,Pro Plan,Direct Sales,1.0,1.0654,0.9761,1.033,0.093,0.2242,0,4130.0,750.61,3100320.07,570149.65,2530170.42,682070.42,1085112.02,762987.98,23750.0,739237.98,10500.0,153034.98,575703.0
2025-02-01,2025,2,North America,Enterprise,Direct Sales,1.0,1.2181,1.0302,1.0356,0.2911,0.2503,0,3040.0,580.9,1765863.43,325297.74,1440565.68,388489.95,618052.2,434023.53,23750.0,410273.53,10500.0,83952.44,315821.09
2025-02-01,2025,2,North America,Pro Plan,Direct Sales,1.0,1.2181,1.0302,1.0356,0.389,0.2561,0,4719.0,687.2,3242576.15,597329.72,2645246.43,713366.75,1134901.65,796978.02,23750.0,773228.02,10500.0,160172.89,602555.14
2025-02-01,2025,2,Europe,Enterprise,Direct Sales,1.0,1.2181,0.9713,1.0356,0.2278,0.248,0,3012.0,588.57,1772823.32,326707.77,1446115.55,390021.13,620488.16,435606.26,23750.0,411856.26,10500.0,84284.81,317071.45
2025-02-01,2025,2,Europe,Pro Plan,Direct Sales,1.0,1.2181,0.9713,1.0356,0.0982,0.241,0,4441.0,749.43,3328016.43,613309.18,2714707.25,732163.61,1164805.75,817737.89,23750.0,793987.89,10500.0,164532.46,618955.43
2025-03-01,2025,3,North America,Enterprise,Direct Sales,1.0,1.2337,1.0179,1.0382,0.1394,0.2438,0,2960.0,609.43,1804039.56,331899.34,1472140.22,396888.7,631413.84,443837.67,23750.0,420087.67,10500.0,86013.41,323574.26
