date,year,month,region,product,channel,seasonality_index,sentiment_index,fx_rate,inflation_index,promo_depth,capacity_utilization,stockout_flag,units,price,revenue,cogs,gross_profit,marketing_expense,other_opex,ebitda,depreciation,ebit,interest,taxes,net_income
2024-01-01,2024,1,India,Product_ID,Direct Sales,1.0,1.0457,0.9937,1.0017,0.3244,0.7337,0,55099.0,40.41,2226696.5,1003015.44,1223681.06,222669.65,445339.3,555672.11,2500.0,553172.11,933.33,127014.92,425223.86
2024-01-01,2024,1,India,Product Name,Direct Sales,1.0,1.0457,0.9937,1.0017,0.0873,0.6401,0,23468.0,47.11,1105652.59,498041.21,607611.38,110565.26,221130.52,275915.6,2500.0,273415.6,933.33,62670.92,209811.35
2024-01-01,2024,1,India,Category,Direct Sales,1.0,1.0457,0.9937,1.0017,0.1306,0.6557,0,68201.0,59.0,4023764.82,1812504.87,2211259.96,402376.48,804752.96,1004130.51,2500.0,1001630.51,933.33,230160.35,770536.83
2024-01-01,2024,1,India,Brand,Direct Sales,1.0,1.0457,0.9937,1.0017,0.2267,0.6927,0,53797.0,35.73,1922207.82,865858.51,1056349.31,192220.78,384441.56,479686.96,2500.0,477186.96,933.33,109538.33,366715.29
2024-01-01,2024,1,India,Selling Price,Direct Sales,1.0,1.0457,0.9937,1.0017,0.3274,0.735,0,63774.0,33.61,2143584.66,965577.71,1178006.95,214358.47,428716.93,534931.55,2500.0,532431.55,933.33,122244.59,409253.63
2024-01-01,2024,1,India,Countries,Direct Sales,1.0,1.0457,0.9937,1.0017,0.1896,0.6781,0,58163.0,40.63,2363021.85,1064423.19,1298598.66,236302.18,472604.37,589692.1,2500.0,587192.1,933.33,134839.52,451419.25
2024-01-01,2024,1,USA,Product_ID,Direct Sales,1.0,1.0457,1.0097,1.0017,0.1993,0.6819,0,51202.0,42.09,2155282.03,970846.79,1184435.24,215528.2,431056.41,537850.63,2500.0,535350.63,933.33,122915.98,411501.32
2024-01-01,2024,1,USA,Product Name,Direct Sales,1.0,1.0457,1.0097,1.0017,0.2173,0.689,0,25261.0,45.23,1142428.8,514607.05,627821.75,114242.88,228485.76,285093.11,2500.0,282593.11,933.33,64781.75,216878.03
2024-01-01,2024,1,USA,Category,Direct Sales,1.0,1.0457,1.0097,1.0017,0.0388,0.6232,0,64819.0,60.69,3933837.08,1771996.91,2161840.17,393383.71,786767.42,981689.04,2500.0,979189.04,933.33,224998.81,753256.9
2024-01-01,2024,1,USA,Brand,Direct Sales,1.0,1.0457,1.0097,1.0017,0.1039,0.646,0,50171.0,37.14,1863506.09,839416.32,1024089.77,186350.61,372701.22,465037.95,2500.0,462537.95,933.33,106169.06,355435.55
2024-01-01,2024,1,USA,Selling Price,Direct Sales,1.0,1.0457,1.0097,1.0017,0.3055,0.7255,0,62948.0,33.86,2131211.5,960004.22,1171207.28,213121.15,426242.3,531843.83,2500.0,529343.83,933.33,121534.41,406876.08
2024-01-01,2024,1,USA,Countries,Direct Sales,1.0,1.0457,1.0097,1.0017,0.1612,0.6672,0,57227.0,41.0,2346054.8,1056780.38,1289274.41,234605.48,469210.96,585457.97,2500.0,582957.97,933.33,133865.67,448158.97
2024-01-01,2024,1,Japan,Product_ID,Direct Sales,1.0,1.0457,0.9867,1.0017,0.3529,0.7464,0,56049.0,40.03,2243682.32,1010666.7,1233015.62,224368.23,448736.46,559910.92,2500.0,557410.92,933.33,127989.85,428487.74
2024-01-01,2024,1,Japan,Product Name,Direct Sales,1.0,1.0457,0.9867,1.0017,0.127,0.6544,0,23995.0,46.54,1116611.57,502977.68,613633.89,111661.16,223322.31,278650.42,2500.0,276150.42,933.33,63299.93,211917.15
2024-01-01,2024,1,Japan,Category,Direct Sales,1.0,1.0457,0.9867,1.0017,0.289,0.7184,0,74721.0,56.08,4190421.66,1887575.44,2302846.22,419042.17,838084.33,1045719.72,2500.0,1043219.72,933.33,239725.87,802560.52
2024-01-01,2024,1,Japan,Brand,Direct Sales,1.0,1.0457,0.9867,1.0017,0.2594,0.706,0,54833.0,35.35,1938561.28,873224.93,1065336.35,193856.13,387712.26,483767.97,2500.0,481267.97,933.33,110476.97,369857.67
2024-01-01,2024,1,Japan,Selling Price,Direct Sales,1.0,1.0457,0.9867,1.0017,0.2536,0.7036,0,61051.0,34.44,2102416.91,947033.7,1155383.21,210241.69,420483.38,524658.14,2500.0,522158.14,933.33,119881.71,401343.1
2024-01-01,2024,1,Japan,Countries,Direct Sales,1.0,1.0457,0.9867,1.0017,0.1458,0.6614,0,56732.0,41.19,2337010.62,1052706.43,1284304.19,233701.06,467402.12,583201.0,2500.0,580701.0,933.33,133346.56,446421.1
2024-01-01,2024,1,China,Product_ID,Direct Sales,1.0,1.0457,0.981,1.0017,0.0953,0.6429,0,48279.0,43.49,2099704.29,945811.8,1153892.49,209970.43,419940.86,523981.21,2500.0,521481.21,933.33,119726.01,400821.86
2024-01-01,2024,1,China,Product Name,Direct Sales,1.0,1.0457,0.981,1.0017,0.1556,0.6651,0,24385.0,46.12,1124640.45,506594.29,618046.16,112464.04,224928.09,280654.02,2500.0,278154.02,933.33,63760.76,213459.93
2024-01-01,2024,1,China,Category,Direct Sales,1.0,1.0457,0.981,1.0017,0.2659,0.7087,0,73712.0,56.51,4165181.57,1876206.04,2288975.53,416518.16,833036.31,1039421.06,2500.0,1036921.06,933.33,238277.18,797710.55
2024-01-01,2024,1,China,Brand,Direct Sales,1.0,1.0457,0.981,1.0017,0.0282,0.6196,0,48121.0,38.01,1829272.09,823995.61,1005276.48,182927.21,365854.42,456494.85,2500.0,453994.85,933.33,104204.15,348857.37
2024-01-01,2024,1,China,Selling Price,Direct Sales,1.0,1.0457,0.981,1.0017,0.5408,0.8392,0,72814.0,31.23,2273676.12,1024177.41,1249498.71,227367.61,454735.22,567395.88,2500.0,564895.88,933.33,129711.39,434251.16
2024-01-01,2024,1,China,Countries,Direct Sales,1.0,1.0457,0.981,1.0017,0.0175,0.6161,0,52843.0,42.85,2264399.59,1019998.79,1244400.79,226439.96,452879.92,565080.92,2500.0,562580.92,933.33,129178.94,432468.64
2024-01-01,2024,1,Russia,Product_ID,Direct Sales,1.0,1.0457,0.9852,1.0017,0.0315,0.6208,0,46615.0,44.35,2067217.39,931178.07,1136039.32,206721.74,413443.48,515874.1,2500.0,513374.1,933.33,117861.38,394579.39
2024-01-01,2024,1,Russia,Product Name,Direct Sales,1.0,1.0457,0.9852,1.0017,0.0837,0.6388,0,23422.0,47.16,1104687.99,497606.7,607081.28,110468.8,220937.6,275674.89,2500.0,273174.89,933.33,62615.56,209626.0
2024-01-01,2024,1,Russia,Category,Direct Sales,1.0,1.0457,0.9852,1.0017,0.1329,0.6566,0,68291.0,58.96,4026127.44,1813569.11,2212558.34,402612.74,805225.49,1004720.1,2500.0,1002220.1,933.33,230295.96,770990.81
2024-01-01,2024,1,Russia,Brand,Direct Sales,1.0,1.0457,0.9852,1.0017,0.1759,0.6728,0,52250.0,36.31,1897432.25,854698.36,1042733.89,189743.23,379486.45,473504.22,2500.0,471004.22,933.33,108116.3,361954.58
2024-01-01,2024,1,Russia,Selling Price,Direct Sales,1.0,1.0457,0.9852,1.0017,0.1799,0.6743,0,58506.0,35.26,2063006.6,929281.32,1133725.28,206300.66,412601.32,514823.3,2500.0,512323.3,933.33,117619.69,393770.27
