date,year,month,scenario,units,revenue,cogs,gross_profit,marketing_expense,other_opex,ebitda,depreciation,ebit,interest,taxes,net_income,gross_margin_pct,ebitda_margin_pct,net_margin_pct
2024-01-01,2024,1,Base,1589043.0,68566683.6,30885862.62,37680820.97,6856668.36,13713336.71,17110815.89,75000.0,17035815.89,27999.9,3911797.67,13096018.22,54.95,24.95,19.1
2024-02-01,2024,2,Base,1504711.0,64534322.2,29210108.31,35324213.86,6453432.19,12906864.44,15963917.18,75000.0,15888917.18,27999.9,3648010.97,12212906.24,54.74,24.74,18.92
2024-03-01,2024,3,Base,1569574.0,67930831.84,30781939.58,37148892.23,6793083.18,13586166.37,16769642.7,75000.0,16694642.7,27999.9,3833327.83,12833314.84,54.69,24.69,18.89
2024-04-01,2024,4,Base,1646131.0,71238152.95,32547604.19,38690548.78,7123815.28,14247630.62,17319102.91,75000.0,17244102.91,27999.9,3959703.67,13256399.22,54.31,24.31,18.61
2024-05-01,2024,5,Base,1431606.0,62322713.4,28540045.77,33782667.62,6232271.34,12464542.65,15085853.61,75000.0,15010853.61,27999.9,3446056.3,11536797.27,54.21,24.21,18.51
2024-06-01,2024,6,Base,1377427.0,59131425.66,27109740.99,32021684.67,5913142.56,11826285.15,14282256.98,75000.0,14207256.98,27999.9,3261229.09,10918027.87,54.15,24.15,18.46
2024-07-01,2024,7,Base,1374651.0,60592850.18,28068494.86,32524355.32,6059285.02,12118570.04,14346500.27,75000.0,14271500.27,27999.9,3276005.06,10967495.22,53.68,23.68,18.1
2024-08-01,2024,8,Base,1372422.0,60539732.89,27968243.1,32571489.76,6053973.27,12107946.57,14409569.94,75000.0,14334569.94,27999.9,3290511.09,11016058.83,53.8,23.8,18.2
2024-09-01,2024,9,Base,1438913.0,62600238.39,28972196.61,33628041.79,6260023.85,12520047.67,14847970.25,75000.0,14772970.25,27999.9,3391343.14,11353627.07,53.72,23.72,18.14
2024-10-01,2024,10,Base,1398936.0,60464547.58,27819741.17,32644806.41,6046454.75,12092909.53,14505442.15,75000.0,14430442.15,27999.9,3312561.7,11089880.47,53.99,23.99,18.34
2024-11-01,2024,11,Base,1570887.0,66847876.85,30882510.18,35965366.66,6684787.67,13369575.38,15911003.63,75000.0,15836003.63,27999.9,3635840.83,12172162.77,53.8,23.8,18.21
2024-12-01,2024,12,Base,1588817.0,69056481.26,31885108.62,37171372.67,6905648.13,13811296.25,16454428.29,75000.0,16379428.29,27999.9,3760828.49,12590599.78,53.83,23.83,18.23
2025-01-01,2025,1,Base,1602280.0,69239963.42,32090780.56,37149182.85,6923996.36,13847992.7,16377193.8,75000.0,16302193.8,27999.9,3743064.58,12531129.25,53.65,23.65,18.1
2025-02-01,2025,2,Base,1670244.0,72723139.28,33766742.94,38956396.34,7272313.91,14544627.88,17139454.57,75000.0,17064454.57,27999.9,3918384.53,13118070.0,53.57,23.57,18.04
2025-03-01,2025,3,Base,1750443.0,74686716.95,34716043.42,39970673.52,7468671.69,14937343.39,17564658.46,75000.0,17489658.46,27999.9,4016181.42,13445476.98,53.52,23.52,18.0
2025-04-01,2025,4,Base,1559975.0,68066546.36,31720039.16,36346507.2,6806654.63,13613309.31,15926543.28,75000.0,15851543.28,27999.9,3639414.94,12184128.36,53.4,23.4,17.9
2025-05-01,2025,5,Base,1624810.0,69940691.31,32618560.65,37322130.65,6994069.12,13988138.25,16339923.29,75000.0,16264923.29,27999.9,3734492.34,12502430.89,53.36,23.36,17.88
2025-06-01,2025,6,Base,1503838.0,65167309.37,30426119.15,34741190.19,6516730.92,13033461.86,15190997.37,75000.0,15115997.37,27999.9,3470239.4,11617758.0,53.31,23.31,17.83
2025-07-01,2025,7,Base,1599078.0,69147471.06,32308857.34,36838613.71,6914747.13,13829494.21,16094372.38,75000.0,16019372.38,27999.9,3678015.64,12313356.76,53.28,23.28,17.81
2025-08-01,2025,8,Base,1555014.0,67894742.65,31994581.85,35900160.81,6789474.25,13578948.53,15531738.0,75000.0,15456738.0,27999.9,3548609.75,11880128.27,52.88,22.88,17.5
2025-09-01,2025,9,Base,1523305.0,66822918.24,31469550.66,35353367.59,6682291.83,13364583.65,15306492.07,75000.0,15231492.07,27999.9,3496803.17,11706688.93,52.91,22.91,17.52
2025-10-01,2025,10,Base,1446086.0,63615918.13,29944117.59,33671800.54,6361591.81,12723183.64,14587025.13,75000.0,14512025.13,27999.9,3331325.78,11152699.33,52.93,22.93,17.53
2025-11-01,2025,11,Base,1574146.0,69362418.89,32686109.84,36676309.02,6936241.9,13872483.79,15867583.35,75000.0,15792583.35,27999.9,3625854.18,12138729.21,52.88,22.88,17.5
2025-12-01,2025,12,Base,1579855.0,68654013.18,32577528.95,36076484.24,6865401.31,13730802.62,15480280.3,75000.0,15405280.3,27999.9,3536774.48,11840505.83,52.55,22.55,17.25
