date,year,month,region,product,channel,seasonality_index,sentiment_index,fx_rate,inflation_index,promo_depth,capacity_utilization,stockout_flag,units,price,revenue,cogs,gross_profit,marketing_expense,other_opex,ebitda,depreciation,ebit,interest,taxes,net_income
2024-01-01,2024,1,North America,Enterprise,Online Self-Service,1.0,1.0457,0.9937,1.0017,0.0873,0.7446,0,95852.0,11.35,1088193.81,566520.95,521672.86,87055.51,130583.26,304034.1,562.5,303471.6,225.0,75811.65,227434.95
2024-01-01,2024,1,North America,Enterprise,Direct Sales,1.0,1.0457,0.9937,1.0017,0.1306,0.7587,0,97672.0,11.2,1094057.18,569573.46,524483.72,87524.57,131286.86,305672.28,562.5,305109.78,225.0,76221.2,228663.59
2024-01-01,2024,1,North America,Pro Plan,Online Self-Service,1.0,1.0457,0.9937,1.0017,0.2267,0.7918,0,49768.0,11.74,584323.66,304202.79,280120.87,46745.89,70118.84,163256.13,562.5,162693.63,225.0,40617.16,121851.48
2024-01-01,2024,1,North America,Pro Plan,Direct Sales,1.0,1.0457,0.9937,1.0017,0.3274,0.8292,0,52116.0,11.36,592073.59,308237.46,283836.13,47365.89,71048.83,165421.41,562.5,164858.91,225.0,41158.48,123475.44
2024-01-01,2024,1,North America,Snacks,Online Self-Service,1.0,1.0457,0.9937,1.0017,0.1896,0.7788,0,138849.0,15.08,2093815.25,1090054.18,1003761.07,167505.22,251257.83,584998.02,562.5,584435.52,225.0,146052.63,438157.89
2024-01-01,2024,1,North America,Snacks,Direct Sales,1.0,1.0457,0.9937,1.0017,0.1993,0.7821,0,139450.0,15.03,2096401.45,1091400.57,1005000.88,167712.12,251568.17,585720.59,562.5,585158.09,225.0,146233.27,438699.82
2024-01-01,2024,1,North America,Beverages,Online Self-Service,1.0,1.0457,0.9937,1.0017,0.2173,0.7885,0,104973.0,9.33,979618.4,509995.87,469622.53,78369.47,117554.21,273698.85,562.5,273136.35,225.0,68227.84,204683.51
2024-01-01,2024,1,North America,Beverages,Direct Sales,1.0,1.0457,0.9937,1.0017,0.0388,0.7293,0,97096.0,9.87,958026.15,498754.8,459271.35,76642.09,114963.14,267666.12,562.5,267103.62,225.0,66719.65,200158.96
2024-01-01,2024,1,North America,Personal Care,Online Self-Service,1.0,1.0457,0.9937,1.0017,0.1039,0.75,0,111549.0,9.4,1048915.77,546072.54,502843.23,83913.26,125869.89,293060.07,562.5,292497.57,225.0,73068.14,219204.43
2024-01-01,2024,1,North America,Personal Care,Direct Sales,1.0,1.0457,0.9937,1.0017,0.3055,0.8208,0,122086.0,8.82,1076317.87,560338.26,515979.61,86105.43,129158.14,300716.04,562.5,300153.54,225.0,74982.13,224946.4
2024-01-01,2024,1,North America,Household,Online Self-Service,1.0,1.0457,0.9937,1.0017,0.1612,0.769,0,113078.0,10.67,1207100.97,628424.81,578676.16,96568.08,144852.12,337255.96,562.5,336693.46,225.0,84117.12,252351.35
2024-01-01,2024,1,North America,Household,Direct Sales,1.0,1.0457,0.9937,1.0017,0.3529,0.8391,0,123390.0,10.03,1237579.51,644292.14,593287.37,99006.36,148509.54,345771.46,562.5,345208.96,225.0,86245.99,258737.97
2024-01-01,2024,1,North America,Baby & Child,Online Self-Service,1.0,1.0457,0.9937,1.0017,0.127,0.7576,0,122318.0,14.54,1778969.91,926143.59,852826.31,142317.59,213476.39,497032.33,562.5,496469.83,225.0,124061.21,372183.62
